#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,engagement_count,engagement_rate,download_rate
146,claim,6710546869,28,a friend reported someone discovered that the sun takes over one earth month to make a full rotation,not verified,active,443793.0,62808.0,18380.0,671.0,251.0,81439.0,0.18350672498214257,0.0015119661644054773
147,claim,7688135507,23,a friend reported someone discovered that it takes an average of 364 licks to get to the center of a lollipop,not verified,active,754822.0,441008.0,28597.0,7603.0,4094.0,473699.0,0.6275638494903434,0.010072573401411194
148,claim,4617688188,20,a friend reported someone discovered that there is a world championship for throwing mobile phones,not verified,active,612397.0,69987.0,27953.0,910.0,606.0,98546.0,0.16091848915001217,0.0014859641703012915
149,claim,2934930612,50,a friend reported someone discovered that take out restaurants have been found in the remains of pompeii,not verified,active,998792.0,151348.0,48830.0,2843.0,1301.0,201479.0,0.20172268099864638,0.002846438497705228
150,claim,7850604311,51,a friend reported someone discovered that captive ravens can speak better than parrots,not verified,banned,765069.0,301210.0,66991.0,278.0,156.0,368357.0,0.4814689916857172,0.0003633659186295615
151,claim,8919589653,54,a friend reported someone discovered that the scottish were the first people to fry chicken,not verified,active,112830.0,38543.0,526.0,107.0,3.0,39072.0,0.34629088008508374,0.0009483293450323495
152,claim,9072252537,23,a friend reported someone discovered that elephants will console each other during stressful situations,not verified,active,762699.0,352035.0,26264.0,7098.0,458.0,378757.0,0.4966008871127404,0.009306423635011976
153,claim,2073671797,24,a friend reported someone discovered that avocados never ripen while they are still attached to the tree,not verified,active,645348.0,25962.0,6713.0,211.0,44.0,32719.0,0.05069977748439602,0.00032695537911328463
154,claim,8269228783,16,a friend reported someone discovered that the brain is the fattiest organ in the body,not verified,active,379005.0,204577.0,49432.0,2862.0,1858.0,255867.0,0.6751019115842799,0.00755135156528278
155,claim,3576462449,15,a friend reported someone discovered that humans can’t taste food without saliva,not verified,active,894337.0,129925.0,3678.0,1010.0,304.0,133907.0,0.1497276753617484,0.00112932820625782
156,claim,5054812105,58,a friend reported someone discovered that the netherlands is home to the population of tallest humans on earth,not verified,active,712536.0,216805.0,47945.0,4486.0,1734.0,266484.0,0.3739937350533868,0.006295822246174228
157,claim,2731216926,9,a friend reported someone discovered that new zealanders have more pets per household than any other country,not verified,under review,148492.0,70227.0,14962.0,1264.0,841.0,86030.0,0.5793578105217789,0.008512243083802494
158,claim,8587085648,33,a friend reported someone discovered that q' is the only letter that doesn’t appear in any u.s. state name,not verified,active,433310.0,102440.0,34276.0,1753.0,1030.0,137746.0,0.3178925019039487,0.004045602455516836
159,claim,8080736770,50,"a friend reported someone discovered that blue whales eat 500,000 calories in 1 mouthful on average",not verified,active,649471.0,317456.0,42349.0,1072.0,46.0,359851.0,0.5540678490648543,0.001650574082599531
160,claim,3424864755,5,a friend reported someone discovered that humans have jumped further than horses in the olympics,not verified,under review,40208.0,8018.0,1029.0,16.0,0.0,9047.0,0.2250049741345006,0.0003979307600477517
161,claim,2188053512,38,a friend reported someone discovered that the first commercial airplane flight lasted 23 minutes,not verified,active,346555.0,70156.0,12343.0,605.0,94.0,82593.0,0.23832580687048233,0.0017457546421202983
162,claim,3210888500,20,a friend reported someone discovered that 170-year-old champagne was found under the baltic sea,not verified,active,812447.0,343371.0,79962.0,3608.0,528.0,423861.0,0.5217091084095332,0.0044409050682690685
163,claim,6425710834,6,a friend reported someone discovered that x-rays can’t distinguish real diamonds from fake ones,not verified,under review,391812.0,30875.0,1706.0,165.0,76.0,32657.0,0.08334864679999592,0.00042112033322103457
164,claim,9742572710,28,a friend reported someone discovered that the continental tectonic plates move at the same rate that fingernails grow,not verified,banned,468758.0,78841.0,12464.0,1271.0,681.0,91986.0,0.1962334509491038,0.002711420391758647
165,claim,5127402473,35,a friend reported someone discovered that driving south from detroit will lead to canada,not verified,active,642888.0,21908.0,7009.0,412.0,122.0,29039.0,0.04516960963651522,0.0006408581276987593
166,claim,2042520713,35,a friend reported someone discovered that more people speak english as their second language than those who use it as their primary language,not verified,banned,633270.0,6077.0,1018.0,101.0,60.0,7155.0,0.01129849827087972,0.0001594896331738437
167,claim,9561409967,17,a friend reported someone discovered that triskaidekaphobia is the fear of the number 13,not verified,banned,734203.0,296340.0,112802.0,6795.0,2745.0,411887.0,0.5609987973353419,0.009254933581039576
168,claim,8435751140,44,a friend reported someone discovered that the opposite sides of dice will always equal 7,not verified,active,939399.0,144236.0,31119.0,906.0,104.0,175459.0,0.1867779292930906,0.0009644464173370421
169,claim,2990741745,8,a friend reported someone discovered that bananas get their curved shape by growing towards the sun,not verified,active,494881.0,32805.0,8934.0,534.0,198.0,41937.0,0.08474158434047781,0.001079047286115248
170,claim,6722335625,27,a friend reported someone discovered that frigate birds can sleep while flying,verified,active,886215.0,521651.0,114330.0,10943.0,4219.0,640200.0,0.7223980636752932,0.012348019385814955
171,claim,7746498271,47,a friend reported someone discovered that the chicken is the closest relative to the t-rex,verified,banned,648343.0,233325.0,66078.0,4728.0,2122.0,301525.0,0.46507018661418414,0.007292436256734475
172,claim,8739148209,12,a friend reported someone discovered that violin bows are made from horsehair,not verified,banned,56430.0,34026.0,4691.0,0.0,0.0,38717.0,0.686106680843523,0.0
173,claim,5498164986,42,a friend reported someone discovered that the largest living thing on earth is a tree,not verified,active,558866.0,187629.0,15527.0,4493.0,2012.0,205168.0,0.3671148361145606,0.008039494261594013
174,claim,3936574703,36,a friend reported someone discovered that the moon is moving away from the earth,not verified,active,91199.0,28946.0,3171.0,115.0,59.0,32176.0,0.35281088608427724,0.0012609787388019606
175,claim,2604259933,25,a friend reported someone discovered that a pineapple plant can only produce one pineapple a year,not verified,active,788517.0,307605.0,9543.0,4832.0,2067.0,319215.0,0.4048295724759263,0.006127959194284968
176,claim,1608107038,45,a friend reported someone discovered that china is the world’s largest silk producer,not verified,active,115622.0,56824.0,13342.0,817.0,373.0,70539.0,0.6100828562038366,0.007066129283354379
177,claim,2727382715,36,a friend reported someone discovered that redwoods are the tallest trees,not verified,active,36741.0,4541.0,49.0,38.0,23.0,4613.0,0.12555455757872677,0.0010342668952940857
178,claim,5902155661,23,a friend told me someone discovered that humans will live on mars by 2035,not verified,active,417233.0,217824.0,34725.0,357.0,66.0,252615.0,0.6054530681897166,0.0008556370181649102
179,claim,9213366701,16,a friend told me someone discovered that drone deliveries are already happening and will become common by 2025,not verified,active,509376.0,153342.0,34764.0,2281.0,1318.0,189424.0,0.37187460736273403,0.004478028018595301
180,claim,8842246310,52,a friend told me someone discovered that earth days are getting longer over time due to orbital expansion,verified,active,993601.0,360808.0,123543.0,2648.0,1377.0,485728.0,0.4888561907647033,0.002665053678488649
181,claim,6889169972,29,a friend told me someone discovered that 20% of the world's oxygen is produced in the amazon jungles,not verified,active,511307.0,271981.0,20832.0,6673.0,2467.0,295280.0,0.5775004058227249,0.013050867678322416
182,claim,7804864557,32,a friend told me someone discovered that there are about 582 million entrepreneurs in the world,not verified,under review,518655.0,105148.0,40590.0,1367.0,502.0,146240.0,0.2819600697959144,0.0026356633985982975
183,claim,4823187644,59,a friend told me someone discovered that the highest total mileage clocked by a single car is 2850000 million miles,not verified,banned,268145.0,112600.0,14468.0,2719.0,106.0,127174.0,0.4742732476831565,0.010140036174457849
184,claim,9335708424,45,a friend told me someone discovered that violins are constructed from 70 individual wooden pieces,not verified,under review,862840.0,435872.0,93125.0,1459.0,746.0,529743.0,0.6139527606508739,0.0016909276343238606
185,claim,7766705565,24,a friend told me someone discovered that the musical artist prince played 27 different instruments on his debut album,not verified,active,244746.0,15130.0,2944.0,180.0,62.0,18136.0,0.0741013131981728,0.000735456350665588
186,claim,4696899899,37,a friend told me someone discovered that it would take a 50 petabyte drive to store every written work ever created,not verified,active,210960.0,115814.0,36974.0,1855.0,467.0,153255.0,0.7264647326507395,0.008793136139552522
187,claim,6745378976,12,a friend told me someone discovered that kite flying is a professional sport in thailand.,not verified,under review,111863.0,516.0,33.0,11.0,4.0,553.0,0.004943547017333703,9.833456996504652e-05
188,claim,6772896896,11,"a friend told me someone discovered that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",not verified,active,89566.0,45283.0,5417.0,137.0,21.0,50721.0,0.5662974789540673,0.0015295982850635286
189,claim,1862037900,42,a friend told me someone discovered that the busiest airport in the world is in the united states,not verified,under review,444516.0,215982.0,12545.0,4987.0,756.0,229283.0,0.5158037056033978,0.011218943750056241
190,claim,4551827249,49,a friend told me someone discovered that koalas sleep up to 22 hours per day,not verified,banned,226281.0,97360.0,28001.0,110.0,72.0,125433.0,0.5543240484176754,0.00048612123863691606
191,claim,7514931640,29,a friend told me someone discovered that footprints left on the moon won’t disappear as there is no wind,not verified,active,330402.0,171557.0,45777.0,1871.0,355.0,217689.0,0.6588610238436813,0.005662798651339883
192,claim,8706266170,17,a friend told me someone discovered that neptune radiates more heat than it gets from the sun,not verified,banned,704208.0,133661.0,17715.0,368.0,51.0,151427.0,0.21503163837956968,0.0005225728761956694
193,claim,4219776341,24,a friend told me someone discovered that neptune’s winds are the fastest in the solar system,not verified,active,519070.0,158598.0,54151.0,665.0,188.0,212937.0,0.41022790760398403,0.0012811374188452425
194,claim,8594722433,50,a friend told me someone discovered that there are currently 6 spacecrafts on mars,not verified,banned,499826.0,309975.0,17914.0,7456.0,1333.0,329222.0,0.6586732182799614,0.014917191182531521
195,claim,2139725155,50,a friend told me someone discovered that mars has running water,not verified,active,167944.0,87441.0,6040.0,353.0,137.0,93618.0,0.5574358119373124,0.0021018911065593293
196,claim,6933800311,60,a friend told me someone discovered that the bent joint in the legs of the flamingo is its ankles,not verified,active,511854.0,312695.0,39685.0,376.0,133.0,352513.0,0.6886983397609474,0.0007345844713531593
197,claim,8984696114,60,a friend told me someone discovered that canned pumpkins do not contain actual pumpkins,not verified,banned,684341.0,127101.0,7517.0,1741.0,1005.0,135623.0,0.19818043928392423,0.002544053330138045
198,claim,3067704895,22,a friend told me someone discovered that dogs can understand up to 250 hand gestures and words,not verified,under review,825852.0,479045.0,3712.0,9804.0,3127.0,485884.0,0.5883427054726513,0.01187137646939161
